"","exposureId","exposureName","outcomeId","outcomeName","groundTruth","indicationId","indicationName","comparatorId","comparatorName","comparatorType"
"325",1195492,"Etodolac",500000401,"OMOP Acute Renal Failure 1",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"326",1153928,"Fenoprofen",500000401,"OMOP Acute Renal Failure 1",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"327",974166,"Hydrochlorothiazide",500000401,"OMOP Acute Renal Failure 1",1,21001432,"Hypertension",1328165,"Diltiazem","Target Primary Indication->Comparator Primary Indication"
"328",1177480,"Ibuprofen",500000401,"OMOP Acute Renal Failure 1",1,21003079,"Pain",1153013,"Promethazine","Target Primary Indication->Comparator Primary Indication"
"329",1185922,"Ketoprofen",500000401,"OMOP Acute Renal Failure 1",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"330",1136980,"Ketorolac",500000401,"OMOP Acute Renal Failure 1",1,21003084,"Severe Pain",19005061,"ziconotide","Target Primary Indication->Comparator Primary Indication"
"331",1308216,"Lisinopril",500000401,"OMOP Acute Renal Failure 1",1,21001432,"Hypertension",1332418,"Amlodipine","Target Primary Indication->Comparator Primary Indication"
"332",1197736,"Mefenamate",500000401,"OMOP Acute Renal Failure 1",1,21002491,"Dysmenorrhea",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"333",1150345,"meloxicam",500000401,"OMOP Acute Renal Failure 1",1,21002811,"Osteoarthritis",1113648,"nabumetone","Target Primary Indication->Comparator Primary Indication"
"334",1310756,"moexipril",500000401,"OMOP Acute Renal Failure 1",1,21001432,"Hypertension",1332418,"Amlodipine","Target Primary Indication->Comparator Primary Indication"
"335",1115008,"Naproxen",500000401,"OMOP Acute Renal Failure 1",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"336",1312742,"Olmesartan medoxomil",500000401,"OMOP Acute Renal Failure 1",1,21001432,"Hypertension",1308216,"Lisinopril","Target Primary Indication->Comparator Primary Indication"
"337",1118045,"oxaprozin",500000401,"OMOP Acute Renal Failure 1",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"338",1146810,"Piroxicam",500000401,"OMOP Acute Renal Failure 1",1,21002811,"Osteoarthritis",1113648,"nabumetone","Target Primary Indication->Comparator Primary Indication"
"339",1317640,"telmisartan",500000401,"OMOP Acute Renal Failure 1",1,21001432,"Hypertension",1308216,"Lisinopril","Target Primary Indication->Comparator Primary Indication"
"340",1103552,"almotriptan",500000801,"OMOP Acute myocardial Infarction  1",1,21001116,"Migraine",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"341",1332418,"Amlodipine",500000801,"OMOP Acute myocardial Infarction  1",1,21001432,"Hypertension",1308216,"Lisinopril","Target Primary Indication->Comparator Primary Indication"
"342",713109,"Amoxapine",500000801,"OMOP Acute myocardial Infarction  1",1,21001022,"Depression",750982,"Bupropion","Target Primary Indication->Comparator Primary Indication"
"343",730548,"Bromocriptine",500000801,"OMOP Acute myocardial Infarction  1",1,21000614,"Hyperprolactinemia",1558471,"cabergoline","Target Primary Indication->Comparator Primary Indication"
"344",1304643,"darbepoetin alfa",500000801,"OMOP Acute myocardial Infarction  1",1,21000808,"Anemia due to Renal Failure",1514412,"Nandrolone","Target Primary Indication->Comparator Primary Indication"
"345",716968,"Desipramine",500000801,"OMOP Acute myocardial Infarction  1",1,21001022,"Depression",750982,"Bupropion","Target Primary Indication->Comparator Primary Indication"
"346",1126128,"Diflunisal",500000801,"OMOP Acute myocardial Infarction  1",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"347",1331270,"Dipyridamole",500000801,"OMOP Acute myocardial Infarction  1",1,21001622,"Prevention of Cerebral Thrombosis",1322184,"clopidogrel","Target Primary Indication->Comparator Any Indication"
"348",1189697,"eletriptan",500000801,"OMOP Acute myocardial Infarction  1",1,21001116,"Migraine",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"349",1342001,"Enalaprilat",500000801,"OMOP Acute myocardial Infarction  1",1,21001432,"Hypertension",974166,"Hydrochlorothiazide","Target Primary Indication->Comparator Primary Indication"
"350",1301125,"Epoetin Alfa",500000801,"OMOP Acute myocardial Infarction  1",1,21000808,"Anemia due to Renal Failure",1514412,"Nandrolone","Target Primary Indication->Comparator Primary Indication"
"351",1548195,"Estradiol",500000801,"OMOP Acute myocardial Infarction  1",1,21002508,"Vasomotor Symptoms associated with Menopause",1512674,"drospirenone","Target Primary Indication->Comparator Any Indication"
"352",1549080,"Estrogens, Conjugated (USP)",500000801,"OMOP Acute myocardial Infarction  1",1,21002508,"Vasomotor Symptoms associated with Menopause",1506602,"Methyltestosterone","Target Primary Indication->Comparator Primary Indication"
"353",1525278,"estropipate",500000801,"OMOP Acute myocardial Infarction  1",1,21002508,"Vasomotor Symptoms associated with Menopause",1506602,"Methyltestosterone","Target Primary Indication->Comparator Primary Indication"
"354",1195492,"Etodolac",500000801,"OMOP Acute myocardial Infarction  1",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"355",1352141,"Factor VIIa",500000801,"OMOP Acute myocardial Infarction  1",1,21000848,"Hemophilia A",1517070,"desmopressin","Target Primary Indication->Comparator Any Indication"
"356",1153928,"Fenoprofen",500000801,"OMOP Acute myocardial Infarction  1",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"357",1156378,"Flurbiprofen",500000801,"OMOP Acute myocardial Infarction  1",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"358",1189458,"frovatriptan",500000801,"OMOP Acute myocardial Infarction  1",1,21001116,"Migraine",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"359",778268,"Imipramine",500000801,"OMOP Acute myocardial Infarction  1",1,21003257,"Nocturnal Enuresis",1517070,"desmopressin","Target Primary Indication->Comparator Primary Indication"
"360",1178663,"Indomethacin",500000801,"OMOP Acute myocardial Infarction  1",1,21000716,"Gout",1101554,"Colchicine","Target Primary Indication->Comparator Primary Indication"
"361",1185922,"Ketoprofen",500000801,"OMOP Acute myocardial Infarction  1",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"362",1136980,"Ketorolac",500000801,"OMOP Acute myocardial Infarction  1",1,21003084,"Severe Pain",19005061,"ziconotide","Target Primary Indication->Comparator Primary Indication"
"363",1310756,"moexipril",500000801,"OMOP Acute myocardial Infarction  1",1,21001432,"Hypertension",1332418,"Amlodipine","Target Primary Indication->Comparator Primary Indication"
"364",1113648,"nabumetone",500000801,"OMOP Acute myocardial Infarction  1",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"365",1118117,"naratriptan",500000801,"OMOP Acute myocardial Infarction  1",1,21001116,"Migraine",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"366",1318853,"Nifedipine",500000801,"OMOP Acute myocardial Infarction  1",1,21001432,"Hypertension",974166,"Hydrochlorothiazide","Target Primary Indication->Comparator Primary Indication"
"367",721724,"Nortriptyline",500000801,"OMOP Acute myocardial Infarction  1",1,21001022,"Depression",750982,"Bupropion","Target Primary Indication->Comparator Primary Indication"
"368",1118045,"oxaprozin",500000801,"OMOP Acute myocardial Infarction  1",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"369",1146810,"Piroxicam",500000801,"OMOP Acute myocardial Infarction  1",1,21002811,"Osteoarthritis",1113648,"nabumetone","Target Primary Indication->Comparator Primary Indication"
"370",1154077,"rizatriptan",500000801,"OMOP Acute myocardial Infarction  1",1,21001116,"Migraine",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"371",1137460,"Salsalate",500000801,"OMOP Acute myocardial Infarction  1",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"372",1236607,"Sulindac",500000801,"OMOP Acute myocardial Infarction  1",1,21002827,"Ankylosing Spondylitis",1506270,"Methylprednisolone","Target Primary Indication->Comparator Any Indication"
"373",1140643,"Sumatriptan",500000801,"OMOP Acute myocardial Infarction  1",1,21001116,"Migraine",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"374",1102917,"Tolmetin",500000801,"OMOP Acute myocardial Infarction  1",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"375",1116031,"zolmitriptan",500000801,"OMOP Acute myocardial Infarction  1",1,21001116,"Migraine",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"376",797617,"Citalopram",500001003,"HOI Upper GI #3",1,21001022,"Depression",750982,"Bupropion","Target Primary Indication->Comparator Primary Indication"
"377",997881,"Clindamycin",500001003,"HOI Upper GI #3",1,21002731,"Acne Vulgaris",1738521,"Doxycycline","Target Primary Indication->Comparator Primary Indication"
"378",1322184,"clopidogrel",500001003,"HOI Upper GI #3",1,21001462,"Unstable Angina Pectoris",1301065,"Dalteparin","Target Primary Indication->Comparator Primary Indication"
"379",1126128,"Diflunisal",500001003,"HOI Upper GI #3",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"380",715939,"Escitalopram",500001003,"HOI Upper GI #3",1,21000952,"Major Depressive Disorder",715259,"duloxetine","Target Primary Indication->Comparator Primary Indication"
"381",1195492,"Etodolac",500001003,"HOI Upper GI #3",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"382",1153928,"Fenoprofen",500001003,"HOI Upper GI #3",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"383",755695,"Fluoxetine",500001003,"HOI Upper GI #3",1,21001022,"Depression",750982,"Bupropion","Target Primary Indication->Comparator Primary Indication"
"384",1156378,"Flurbiprofen",500001003,"HOI Upper GI #3",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"385",1177480,"Ibuprofen",500001003,"HOI Upper GI #3",1,21003079,"Pain",1153013,"Promethazine","Target Primary Indication->Comparator Primary Indication"
"386",1178663,"Indomethacin",500001003,"HOI Upper GI #3",1,21000716,"Gout",1101554,"Colchicine","Target Primary Indication->Comparator Primary Indication"
"387",1185922,"Ketoprofen",500001003,"HOI Upper GI #3",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"388",1136980,"Ketorolac",500001003,"HOI Upper GI #3",1,21003084,"Severe Pain",19005061,"ziconotide","Target Primary Indication->Comparator Primary Indication"
"389",1197736,"Mefenamate",500001003,"HOI Upper GI #3",1,21002491,"Dysmenorrhea",1125315,"Acetaminophen","Target Primary Indication->Comparator Any Indication"
"390",1150345,"meloxicam",500001003,"HOI Upper GI #3",1,21002811,"Osteoarthritis",1113648,"nabumetone","Target Primary Indication->Comparator Primary Indication"
"391",1113648,"nabumetone",500001003,"HOI Upper GI #3",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"392",1115008,"Naproxen",500001003,"HOI Upper GI #3",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
"393",1118045,"oxaprozin",500001003,"HOI Upper GI #3",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"394",1146810,"Piroxicam",500001003,"HOI Upper GI #3",1,21002811,"Osteoarthritis",1113648,"nabumetone","Target Primary Indication->Comparator Primary Indication"
"395",19049105,"Potassium Chloride",500001003,"HOI Upper GI #3",1,21000756,"Hypokalemia",987245,"Lactulose","Target Any Indication->Comparator Any Indication"
"396",739138,"Sertraline",500001003,"HOI Upper GI #3",1,21001022,"Depression",750982,"Bupropion","Target Primary Indication->Comparator Primary Indication"
"397",1236607,"Sulindac",500001003,"HOI Upper GI #3",1,21002827,"Ankylosing Spondylitis",1506270,"Methylprednisolone","Target Primary Indication->Comparator Any Indication"
"398",1102917,"Tolmetin",500001003,"HOI Upper GI #3",1,21002811,"Osteoarthritis",1150345,"meloxicam","Target Primary Indication->Comparator Primary Indication"
"399",1103374,"valdecoxib",500001003,"HOI Upper GI #3",1,21003079,"Pain",1125315,"Acetaminophen","Target Primary Indication->Comparator Primary Indication"
